id	document	label
10222368	다양성을 인정한다면 충분히 즐길 수 있다. 가볍지만 저질스럽지 않고 유쾌하게 잘 봤다	1
8719602	2기도 나왔으면 좋겠어요	1
9499704	의외로 재밌다 기대안했는데	1
9168982	테리길리엄 스타일의 몽환적느낌 디스토피아적 배경 굿	1
9800521	내가 지금까지 본 시리즈 영화중 토이스토리와 함게 뒤로 갈수록 더 재밌어지는 영화(물론 전편도 끝내주게 재미있습니다)	1
8072403	공감대 많이형성되어서 더 재밌게 본듯. 겨울이라는배경과 다방세트장이 특히 더 친숙하고 공감가서 향수가 많이 느껴졌다는.. 미연이는 돈 받아 오라카든데?? ㅋ	1
8575290	이게 4점대가 말이된다고 생각하냐? 영화 눈감고 봤나	1
8771636	정우성 대표작! 짱 머싯댜	1
1525715	한 번 봤다.그런데.왜.아직도?남은 여운이 나의 마음을 따뜻하게 해준다.	1
8533311	보는 내내 소름돋앗다저 영화의 배경들이 너무아름답다저시대를 살아보고싶다	1
9904709	진짜...19세만아니엇으면 더흥행했을영화...봐도봐도재밋다ㅠㅠ	1
1133588	죽음의 공포와 현실에 대한 공포는 같다.	1
6761369	인간으로써 가지는 아픔과 갈등을, 한 나라의 여왕으로써 감춰야만 하는 그녀.과연 여왕으로써 가져야할 덕목은 무엇인가. 반세기를 지내며 쌓아온 가치는 무엇인가. 수많은 요소가 복합적으로 얽혀있다.	1
9379032	말이 필요없고.. 진짜 꼭 봐야하는 영화.. 결말을 알았을때 숨이 콱하고 막혔음 놀라서..해피도 세드도 아닌 오픈엔딩 재미없다고 하는사람은 꼭 주인공 두명이서 알콩달콩 사랑해야하는 영화를 바라는 사람인가.	1
9248985	요세는 이런 소름끼치는 시트콤못만드는가?? 하긴 뭐 만들어봤자 아이돌뇬놈들이나 우루루 나오겠지!	1
9915155	무서워요 무ㅛㅓ워 무서워....	1
7258551	마지막에 반전이 있었다면 엽기작이 될수도..	1
8712728	액션영화의 실제버젼이다.	1
8619055	시간이지나도 ost만 들어도 가슴뛰게해주는 드라마. 배우들의 연기와 스토리와 영상미 모두 정말 좋다	1
7516979	편안하게 볼 수 있는 안.방.드.라.마!	1
7624879	이거보러 영화관가보니까 21석밖에 없어서 못보는줄;;;그래도 존나 재밌었어	1
7051316	왜이리 평점이 낮지? 재밌었는데.	1
6319634	명실상부 겁나최고!! 기대만빵 10년의 기다림이아깝지 않은 걸작!!	1
8580534	사운트 트랙이 어쩜 이리 영화랑 잘어울릴까.	1
9246132	불현듯 생각나서 다시 봤는데 보면 볼수록 영화와 배우들의 연기가 너무 좋다. 특히 정우성의 영어발음은 몇년 유학다녀온 꽤 지적인 남성의 영어발음이랄까? 과도하게 굴리지 않고 자연스러운 영어구사도 박동하의 성격과 참 잘 어울려서 영화보는 내내 좋았다.	1
9293970	20대 초반 남성의 사랑에 마침표가 찍히지 않았을 때...	1
5871149	전작과 이어져서 재밌에 봤음.. 안이어 진다는 사람 애니나 처 보지 말고 소설읽기를	1
7080364	80년대 조그마한 브라운관 칼라TV로 보고 오늘 다운 받아 51인치 TV로 감상했다.. 죽기전에 이런 궁극의 걸작을 대형TV로 볼 수 있어서 정말 다행이다	1
5450852	정말 맘에 드는 프랑스 영화를 만났다. 철부지 엄마 그러나 정이 듬뿍 담긴 엄마~	1
8627578	덤앤더머 보다 오줌쌋다 케리형이니까 무조권10점	1
8843857	예전에도지금도최고의영화 이때 권상우 김하늘 진짜대박이었는데 물논 지금도그렇지만요ㅎㅎ	1
7558524	이 네이버야 줌추는 숲이 뭐냐;;;;;;;;;;;;;;;;;	1
10013425	빼빼마른 톰행크스 지금포동포동 볼살도엄꼬	1
10138564	예전에도 많이 봤었지만, 오랜만에 다시보니 감회가 새로웠고 달달한 영화가 땡긴탓에 찾아서 보게됬는데 유치하다라고 느끼겠지만 그모든것들이 다 귀여워서 보충 제대로 한 것 같다.	1
7478843	마지막에 정말 감동적이였다~~	1
7232562	액션이 아쉽기도 하고, 결말이쫌...	1
4470132	체벌이 없구나........근데 밑에분 영화 극중 인물보고 흥분을 하시다니 ㅋㅋㅋㅋㅋㅋ	1
5277875	정말, 폴 오스터의 '우연'이 아름답다	1
7678432	색감이 넘 예쁜 드라마 ♡	1
9666935	에피소드 9기 쵸파이후로 가장 감명깊었습니다	1
9395104	외국인들에대한 성급한 일반화를 짓지 맙시다 성실하게 사시는분들 많습니다	1
10270264	케이블에서 하는 방송은 후반부 황당하게 끊어버림. 후반내용이 이영화를 말해주는 건데 그걸 통편집 해버린걸 대체 누가 보라고 방송하는겨. 비유를 하자면 영화 아바타에서 마지막 전면전을 남겨둔 시점이후부터 완전히 삭제해버린 것과 다를바 없을 정도.	1
5961266	죽이네 캬..	1
9994398	.... very good	1
1097587	조용원의 풋풋한 모습	1
5666738	ㅇ	1
8468088	일드로도 봤지만 다시보니까 재밌네요.근데 3년만이라 스토리가 기억이잘안나서 더 재밌게본거같네요	1
8887552	아 너무 좋은 노래에 영상! 쾌활해요~	1
9881019	진짜로 마음이 아련해진다.잔잔한 감동을 주는 게 정말 최고다!	1
4506504	진짜다	1
749082	진정한 사랑	1
8391043	맘 놓고 재미있게 볼 수 있는 영화.	1
9806506	랩을 좋아하는 나에게 이 영화는 완벽했다 에미넴!	1
6909768	인간은 자유의 노예	1
4894100	"아.. 따듯하다.. ""천국의 아이들"" 못보신 분 꼭 보세요.. 같은 감독임.."	1
6300284	그립다... 드라마 'KAIST'... 젊은 과학도들의 풋풋한 캠퍼스 스토리...	1
2160231	부럽다 주성치.ㅋㅋ. 부인 조마너	1
4305300	중간부터봐서 결말이무슨말인지는모르겠는데 주인공은 진짜매력있었음 볼수록빠져듬	1
10247722	최민식이 보여준 연기는 그냥 리얼이다 히스레저의 조커역 못지 않다	1
10249491	쥬라기 공원은 다 재밌다	1
9219746	실험은 계속되고 헤헷 글라도스~	1
6279578	최고의 영화.	1
9884228	아이언맨의 자아 찾기... 3편은 그래 아이언맨이나 배트맨이나 스파이더맨이나	1
8479834	아랏시노 요루니~~ 이제라도 개봉하게 된 건 드라마 주군의 태양 덕인가요?생각할 것을 많이 던져주는 좋은 작품이네요.	1
10017262	아무것도 예상하지 말것!	1
4411944	연인에게 추천추천~ 이영화보고 남친이랑 완젼^^터졌어요~ 완전강츄!!연인은꼭보셔요~	1
7577317	만세!!!!짱재밌음	1
4536536	군 휴가때 보고 10여년만에 다시 봤지만, 정말 재밌네요. ^^	1
7477165	정말 이 극장판은 재미있었다고 생각된다	1
3003689	굿	1
8358952	다시보고싶게만드는영화!!	1
6741407	다운 받아봤는데 짧고 굵음 ㅋㅋ 재밌음	1
9145079	어떤말이 필요할까요.	1
10212051	잔잔하지만 가슴을 세게 두드리는 영화	1
7268279	3.14	1
9754130	씨네21 김은형 평 정말 쇼킹하다...우리 필립 아저씨 얼굴이 뭐????	1
5357357	민아 굿!!	1
6564718	황순원 선생님의 작품으로 먼저 책으로 읽어봤는데, 12살이란 아직 어린 나이에 봐서 그런지 중간중간 알기 힘든 내용도 있었습니다. 영화를 보진 못했지만, 나이 연령이 있다면 나중에 꼭 한번 보고 싶습니다.	1
8610351	잼있드만 뭐가 나오길 바라고 쳐 보니까 재미가 없지 저질들	1
4172526	티비에서 할때마다 계속본다 화려한 액션씬 때문인지 질리지 않는 영화	1
9373239	감독 연출의 힘과 배우들의 애잔한 연기력 그저 조폭영화류이기전에 그 무언가가 더 위에있다 느껴지는 영화	1
2666049	근데 코엔형제는 어디갔지	1
627691	'찬사의 글'을 덧 붙이는 것이 '실례가 된다'고 느낍니다.	1
9330402	진짜 호랑이다. 라이프오브파이 호랑이 본사람은 알것이다 cg기술이 뛰어나도 진짜는 못이긴다	1
7099488	오유 회식남 흥해라!!!	1
156537	Good	1
4006513	아이들이 너무 귀엽네요! 대사 하나하나 너무 사랑스러운 영화입니다~	1
1529888	어린시절의 추억이 묻어있는 또하나의 시리즈물	1
4979845	아날로그적 감성..	1
9108681	영화중에 제일 최고 재밌음♥	1
6024804	굳이 말하면 8.5점 정도?! 볼 만 했다.	1
5351582	진짜 대박 ㅠ 말이필요없다...	1
4243553	꽤나 지루한면이 언짢아 있었다 그러나 끝을 보고 눈물을 왈칵 쏟아버렸다	1
10151217	정말 소름 .. 1편보지 않고도 재밌음2편이 더 재미있는듯 허구라서 웃기고 멋있는듯	1
10219436	퀄리티 최고~!!긴장감 최고~!!너무 재밌어요ㅋ	1
9541896	너무 감명 깊게 본 영화입니다	1
10210779	극도의 취향을 주의하는 영화라고 생각된다특히 리모컨을 용도로 사용한 장면은 어떤누구라도 뇌리에깊게 박혀 기억될것이다	1
6140746	유쾌하고 재밌는 영화!! 린제이 로한 이때로 돌아와~~	1
7711225	잭 블랙과 포의 궁합이 너무 잘맞는다. 재밌어서 두 번 봤다. ㅠㅠ	1
3992210	잠시도 눈을 떼지 못할 정도로 심리묘사가 뛰어나다. 최고의 심리치료영화.	1
7650105	수 많은 무비꼴라쥬중 유일하게 좌석이 꽉찬 영화. 어르신분들이 정말 많던 영화. 수 많은 장면중... 저는 포스터와 같이. 배위에서 선우스님을 진심어리게 위로 해주던 장면이 너무 좋았습니다. 스님들의 또 다른 모습을 보았습니다.	1
10273064	새벽에보는데 눈물이주륵주륵	1
6408874	꽤 괜찮았다	1
10045224	전쟁 당사자인 미국인들도 한때 좋아하고 즐겨보는 애니였다. 걔내 들도 가만히있는데 왜 한국인들이 꼬투리잡고 설쳐대는건지 이해가 안감.	1
4899691	아름다운 영화	1
1809690	재밌네-	1
9572716	슬프고 감동적이네요. 이런 사람들이 많아지기를...!	1
764888	아~ 너무 가슴이 아프다	1
9645916	두말할꺼없음 이런게 영화지	1
6081792	문츠의 눈빛이 너무진하고 진짜같아서 이미 사랑에빠진 나는 감정을 주체하기가힘들다	1
8886152	10년도 더 된 영화인데 아직도 나오면 보는. 촌티 안나고 괜찮음 더락 멋있엄	1
8305466	재밌네요 ㅎㅎ 정말 잘 봤습니다.	1
7994119	트로이!!!!!!!!!!!	1
9136722	적절한 무술과 위트의 조화. 폴리스 스토리로 만개하는 그의 준비단계!	1
4385816	이이 러브 나루토	1
8819857	너무 따뜻한 영화 ㅠ.ㅠ 보면서 울뻔	1
9976085	다시봐도 대단하다 진짜...	1
2086562	이 드라마의 하이라이트는 Jessica&Michael ! 신고	1
2548928	어설퍼서 더 멋진. 너무나 처절하고 비극적인 카타르시스.	1
9323875	넘 잼나게 잘봤어요..짱~싱싱~고구마^^	1
6615310	카야는 역시 스킨스 카야가 진리! !!	1
6617035	저 이걸로 보고서 씁니다!!!이 영화가 사람들이 자기의 욕심만 채워서 만들어 지는 그런 힘든일을 격는 영화라 흥미진진했어욧!	1
9995378	그냥본다그냥보고있다 그냥잼나다	1
3945400	최고의드라마~~ㅋ	1
8025259	도시락 안뺐길려고 도망치면서 먹는장면이 진짜 최고에요! ㅋ 감동도 있어서 이영화 정말 퀄리티도 높네요 근디 주인공이 불쌍한데 씩씩해서 .. ㅠ 평점 9점 투척~	1
8864170	전쟁엔 음악이없다 그저 비참한 현실일뿐...	1
9771797	사람의 존재가 가볍다가도 무거운 이유... 최민식씨가 마지막에 감방에 안들어 가겠다 하는 것도, 자기비하만 하던 호구가 아닌 한사람의 사람으로 살아가게 해준 그녀의 마음을 위해였겠지요.. 눈물나네요..	1
8819597	역시 공수창! 알포인트보단 덜 무서웠지만, 짜임새는 더좋아진 듯.	1
7958706	진짜, 다시 봐도 연출 좋고 연기 좋고 흥미진진하다. 주식을 몰라서 이해 못했다고 하는 인간은 기본적으로 머리가 딸리는 거다.	1
7618155	다보고 난 후 너무 좋았어요	1
2242196	1편은2편을위해 존재했다고보여질정도로 2편은 상당한재미와 완성도를보여준다	1
9285613	sf가 지루한면도 있는거지 그러면 니들이 영화를 만들던가	1
8736247	굉장히 재미있게 본 좀비 영화입니다. 수작이라고 할만하네요.	1
270968	007의 적들중 하나 죠스의 매력만으로도!!!	1
395100	화려하진 않지만 따뜻한	1
4868769	야마요 야마요 야마요 야마요 야마요 잇끼떼이루♩	1
5808682	완성도는 높지 않지만 재미는 보장~!!	1
7086204	대한민국의모습을온전히보다.	1
8936680	한국 사계의 아름다움이 압축된 절제된 영상미. 요즘도 이만한 영화가 나오기 힘들 것 같은 즐거운 아쉬움.	1
6638787	화산이 터지는 장면까지 가는 이야기는 너무 디테일하고 재미있는데 그 후 구조되는 이야기 까지는 너무 밋밋함	1
5300667	이영화는 요즘은 DVD로도 구할수가 없네요. 꼭 보고싶은데..	1
858775	저기 이거 구하는 방법좀....	1
9130892	뭔가 역동적인 씬 없이 잔잔하게 흘러가도 묵직한 분위기로 보는 이를 장악함. 김기덕감독 영화 처음보는데 잘만들었다는 생각이 절로 들었다.	1
5665280	재밌당	1
4349072	급우들을 향한 보네의 악수는 늘 염두해 두었던 것 같았다. 가슴이 꾸 욱 눌렸다.	1
8935615	2편이후 3편까지 6년이나 걸렸다. 메달리온과 턱시도를 찍지말고 러시아워를 두편 더 만들었더라면~재탕같고 익숙하고 뻔하지만 이 둘의 호흡은 정말 환상 찰떡궁합이다~ 성룡, 당신은 최고입니다~!!	1
9501089	이 영화의 백미는 엔딩 크레딧 올라간 후에 나오는 영상이다. 영상과 함께 나오는 독백은 재치와 감동을 준다.	1
9348179	재밌긴 하다. 그런데 한국판은 자막이 많이 순화되었다 ㅋㅋ	1
9879815	다 아는얘기인데도 영상미가 너무좋았어요~	1
9963633	오랜된영화지만 그때생각에 최고였다	1
1596930	야수에게도 연민의 감정은 있다.	1
4783393	아이들이 무척 좋아하더군요	1
275935	감동.... 하하하하	1
10078853	넌 엄마없니...? 엄마가 없어서 내 평생 생각날 대사다.	1
9574159	아만다 진짜 여신 보는내내 아만다 분량돔늘려주지 생각함 몸이 떨리는 영화였음	1
1292880	정말 잘만든 한 인간의 일대기	1
6197344	이거보고 울었음 ㅠㅠ 너무 감동적이 예요 ㅠㅠㅠㅠㅠ	1
7182947	최고! 시청률은 아마 편성문제인듯 다른드라마 하는 중간에 시작했으니 갈아타기 힘들었을거같다	1
5224803	가짜와 진짜, 남과 녀간의 실체를 증명하다.	1
9267794	보는내내 충격적이었어요마지막 결말은 정말 최고였습니다	1
8413180	진짜10대1은레전드씬	1
8825325	25년만의 첫사랑. 국제연애.차인 후에 보니 내가 더 많이 용기를 가지고 인내를 가지고 그녀를 대했어야 그녀가 내 마음을 이해했을것이란걸 이제서야 알게 되었다. 아직 잊지 못한 그녀를 지금도 그녀의 연락을 기다리고 있다.	1
4072161	말이필요없지,,	1
8775828	Good! Good! Good!	1
6780215	마음이 정화돼는 느낌....	1
9098723	박진감 넘치는 음악과 자동차 굉음이 심장을 흥분 시킴. 니키 라우다의 독특한 억양과 제임스 헌트와의 최고의 라이벌만이 느낄 수 있는 경쟁을 넘어선 동료의식, 엄청난 흡입력으로 시종일관 집중케하는 명작!	1
8328397	새로운 느낌의 영화. 남자주인공이 좀 웃기다 ㅋ	1
7293467	6.35 ? 잘못된 평점.	1
146234	다음주 토요일이 막지막대있데..	1
9828009	최고중의최고중의최고다	1
8241493	인생을배울수잇었다 농구는역시좋은스포츠 근데이거까는사람은볼것도없음그냥 관종	1
7900391	잔다르크를 광녀로 표현했다고 아쉬워하는건 단지 광녀가 되지 않았으면 하는 바램이지 그게 사실인 마냥 떠들지 않았으면한다 그녀가 신의 시자였건 광녀였건 우린 그시대에 살아보지도 못했고 잔다르크도 못봤다 고로 이영화처럼 광녀 일수도 있다는점은 충분하다	1
8771443	이 영화 보고 울었다.,.. 이런 명작 영화가 잘 안알려졌다는 건 정말 슬픈 일임... 리얼리티 있는 액션과 살아있는 감동.. 두마리 토끼를 다 잡은 남자들의 영화	1
7907080	미친짓,비극이다. 하지만 이것이 전쟁의 실체이고, 역사이다	1
795908	역시 멋진 덴젤 내용도 정말 긴박하고 기발하다	1
7250961	이틀만에 다 봤어요 재밌어요 근데 차 안에 물건 넣어 조작하려고 하면 차 안이 열려있다던지 집 안이 활짝 열려서 아무나 들어간다던가 문자를 조작하려고하면 비번이 안 걸려있고 ㅋㅋㅋ 그런 건 억지스러웠는데 그래도 내용 자체는 좋았어요	1
4499022	1보다더재밋고 웃김 ㅋㅋ 이시리즈너무맘에듬	1
5873742	다시는 이런 비극이 없는 세상을 꿈꾸며...	1
7830757	‥	1
29595	이프로너무재미있게보았어요!	1
7938239	우와~ 이렇게 직설(!)적인 영화라니... 감독의 말처럼 직설적인 영화다!!!	1
6892972	감동 ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ	1
9616047	핵꿀잼이엇다 인간적인 모습도 보여줘서 좋앗다	1
7864360	ㅋㅋ 즐겁게 봤네ㅋㅋㅋㅋ 재밌음 ㅋㅋㅋ	1
8677544	귀엽당귀엽당귀엽당^3^	1
8060667	음악이 아주 좋았어요.	1
8135539	내인생 최고의 드라마. 아 진짜 달달해 미치겟는..ㅠ 보고 또 봐도 절대 질리지 않는 그런드라마?ㅎㅎ	1
2034847	극장가서 보면 총 한번 제대로 쏘는 장면 없어도 손에 땀을 쥐게 된다	1
6637692	동물인형들이 엄청 귀여워요	1
5957601	영화는재밋알콩ㅎ.ㅎㅎㅎㅎ 정일우는 최고 *:^ )	1
7467799	굿.. 진짜 잘봤습니다	1
3036729	재미있게 봤다...양자경 누님 멋지다 피어스 브로스넌도...	1
5495372	인간떨거지된느거야 알겟어? 인관떨거쥐가 되는거라고 인고고고가고가고ㅓ고거ㅏㄱ!	1
4565078	아 완존 재밌겠다..	1
2288636	왠만하면 평점 등록 안하는데... 진짜 간만에 괜찮은 영화 봤네~ good	1
4779551	존쿠삭과 진핵크만의 연기가 너무 좋았다.	1
8186140	이거 굉장히 흥미롭게 본 영화인데, 평점이 왜 이렇게 낮지??? 시간가는줄 모르고 본 영환데...	1
6928373	훌륭한 영화... 근데 제목이 말아먹었다. 틀림없이 영화사사장놈 소행이다. 이리 제목 지으면 흥행할 줄 알았나?... 감독이랑 시나리오 작가가 불쌍하다.	1
9282833	진짜 재밌음,, 이게 성룡영화다란 걸 제대로 보여쥼 ㅋ	1
4248776	엄청난 구성과 연기 ...	1
4915531	ost 음반구하고 싶흠	1
8661600	럽라를 보고 암이 나았습니다!	1
9412777	진짜 별 10개가 안 아까운 드라마예요. 두고두고 가끔 봐도 좋은~~	1
2572460	영화의 메시지보다.학창시절의 장면이 기억에 남는다.물론추억같은것은아님.	1
7790866	이거 내가 어렷을때 찜질방에서 봣엇는데ㅋ 그때 마지막 부분이 참 ㄷㄷ	1
9301622	마쉬멜로우 귀여움 ㅋㅋㅋㅋ	1
9370789	최선을 다하는 엄친아 모범생이 자신이 인정하는 천재를 만났을때 느끼는 감정.하지만 그천재를 자신이 아무리 노력해도 따라잡을수 없을때 느끼는 절망감	1
5072768	뭔가 이해 할 수 없는 결말이지만 빠져들게 하는 오묘한 매력이 있는 영화!	1
2887181	이런데 평점 잘 안씁니다만, 정말 재미있게 봤습니다.	1
5235773	잼남	1
7648673	명작.	1
8352061	おもひでぽろぽろ 솔직하고 유머스러운 연출력이 돋보인 작품. 시골에 대한 정겨운 추억과 애틋한 감정이 남아 있다면 소소한 미소그를 머금으며 여유롭게 즐길 수 있는 영화~~	1
448723	그녀를 처음 만나다.....	1
8599482	정말 좋았다. 정말로.	1
5826560	정말...좋고 흥미롭게 보았네요..	1
5171393	만남과 헤어짐. 그리고 재회..	1
6643840	완전 재밌다 ㅋㅋㅋ	1
6230892	3가지의 러브스토리를 잘 표현해낸 영화, 너무 재미있게 봤다!	1
9536767	무작정 1점줄 정도는 아닌듯 1,2편에 비해서나 책의 내용과 비교하면 별로긴 하지만 그래도 영화한편만놓고봤을때 재밌게 보긴 했어요	1
9031886	이영화는 평점같은거한번도안해본내가검색까지하면서 평점등록하는 너무좋은 영화같다..보면서 너무 좋은영화라는생각이들엇다	1
6678949	어렸을땐 진짜 마지막씬 보고 기겁을 했더라지...	1
168912	미키 신이치로 멋짐!	1
1210015	치밀한 현실성.. 결과적 냉소는 더 포경선을 만선한듯 하다.	1
10182346	행복과 삶에 대해 진지하게 생각해볼 수 있게 했던 영화 ~!	1
353866	그래도 ㅋㅋㅋ	1
7745297	"일전에 손주녀석이 물었습니다 ""할아버지는 전쟁영웅이에요?"" 전 답했죠""아니란다 .., 그저 영웅들과 함께했을 뿐이란다."" 2차세계대전이나, 6.25나 자신의 민족과 평화를위해 자신들의 목숨을 위험천만한 전장에 내놓은사람들 모두가영웅입니다."	1
8543071	다른 애니와 다르게 내용부분이 탄탄하네요 ㅎ재미있었습니다 조카데려갔는데 너무재미있게보더라구요 ㅎ	1
7897908	진짜, 어이없다. 이작품성좋은 영화가 평점이 이리낮을수가,, 알바생들뭐하냐, 이런영화나 올려주지, 쓰잘데기없는영화점수주지말고,,,헐, 기자평론가점수 대박, 이쇄끼들은 도대체 영화볼때 어떤점을 보는거야??	1
8837074	아주 잘 만들어진 영상화보	1
9310202	첨엔 그냥 막장드라마로만생각했다 중간부터 점점 더 보게되고 후반부부턴 같이울고 같이 웃게되는 드라마였다	1
8550663	정말 10점 만점이 아깝지 않았다. 개인적인 생각인데 밴드오브브라더스보다 짧은 전계지만 훨신더 좋은 영화 였다.. 당시 독일 국방군들을 잘묘사했다.	1
1270160	전설적 홍콩카지노영화. 2가 더 좋았다.	1
6148186	그냥 ..	1
10243422	상당히 고급진 에로 영화네	1
1597942	따뜻하고 좋은 영화!	1
5952055	90년대 한국영화에도 요런 스릴러가 있었네.	1
8570155	좋라요오오오오요오요오	1
8145730	뭔가 소재는 신선한거 같기도 ㅋㅋ 안성기의 무게감과이 돋보이네요 ㅋㅋ	1
9281670	이런식의 개그 내취향인데ㅋㅋㅋ 사실 1,2는 재미없었어요 데이빗 주커식의 3.4는 진짜 온사이트를 OO서 다시본..	1
5999857	60년대 영화지만 지금봐도 전혀 촌스러운 느낌이 안난다	1
9048471	재밌다재밌다빨리시즌3나와라	1
9150662	정말 가슴따뜻해지는 힐링드라마..매주 감동의 눈물과함께 재밌게 보고있습니다.. 부디 오래 오래 방영해주세요^^	1
8767203	"언젠가 주변인들에게 ""왜 중국영화는 강시를 활용을 못하는지?"" 떠들고 다닌적이 있다. 그렇게 내가 상상했던 영화가 이렇게 나와버렸다."	1
9589352	오하나 민코 나코 유이나	1
9911963	꽤 볼만한 스릴러. 반전에 약간 실망할 수도.	1
8909917	너무 재밌어요 썸톡 아이디어가 너무 좋은것 같아요ㅅ시간좀 안바꿨으면 좋겠어요ㅜ.ㅜ..	1
5438372	재밌음	1
6202442	눈물은 쏟아지지 않는다, 하지만 한참을 가슴이 한참 먹먹할 것 같다.	1
9699663	볼때마다 왜 눈물이 나는지ㅠㅠ티비에서 자주 방영해주는데 감동적이에요	1
1828754	완전 매력적	1
9427814	아따 평점 보소~ 비급느낌 나지만, 지리는데 ...밤에 불끄고 보면 지린다	1
8037829	스토리, 긴박감, 오락성, 몰입도... 시간가는줄 모르고봤습니다. 한국영화 괴물은 다소 지루했었지만, 이 영화는 지루할 틈을 안주는군요. 최고의 영화. 9.2 정도가 적당한것 같은데... 평점이 너무 낮은것 같아서. 10점	1
8196082	아무생각없이 웃고싶을때 최고ㅋㅋ	1
10139130	시간 여행 영화 중 최고인 듯	1
10215336	내 눈물의 근원이 사랑도 가족도 아닌 국가여야 하는 이 현실이 슬프다.	1
5464930	미국의 휴머니즘이 세계로 뻗어나가기 시작하는 증거. 뻔해도 감동은 어쩔수 없나	1
9477977	브래드 피트는 계속 폼만 신나게잡을뿐 사실상 이 영화의 주인공은 크리스토프 왈츠 인듯 영화가 군더더기 없이 깔끔해서 좋았다	1
3564251	몇몇 초딩들은 명작의 평점 깍이지 않게 평점 남기지 않았으면 좋겠습니다..	1
9523876	정말 불편하고 안좋은면을 다룬다. 그래서 불편하다	1
9837853	ㅉㅉ말이 안나온다..ㅡ.,ㅡ	1
8757576	제임스 완이 내 목표임 ㄷ	1
939904	동물병원 시트콤드라마전문방송	1
10136953	배경과 material은 미래 사회에 대한 것이나, 본질적으로 이것은 인간 본성에 관한 이야기다.	1
7069479	한국영화는 자극적이고 쎈 느낌이라 별로 안좋아하는데일본영화의 깔끔하고 친근한 영상 그리고일본 특유의 루즈함이 너무 좋다보는 사람을 편안하게 하기도 하고 더 집중하게 만들기도 한다 정말 아름다운 영화	1
8018228	꼬마가 너무 귀엽다. 아빠와의 관계가 너무 애틋하고 따뜻해서 영화 전반 내내 엄마미소로 보다가 후반부에서는 그만큼 더 안타깝기도 하고.. 그리고 카메라가 담은 터키의 자연은 정말 굉장하다. 단지 배경이 아니라, 자연이 주인공으로 살아 움직이는 느낌.	1
5045515	유덕화가 좋다	1
7938328	정말 최고의 드라마 드라마가 아니라 영환줄.....	1
4427263	오지사람들과 교감을 나눠본 적 없이 기독교란 이유로 감점하는 건 양심에 위배됩니다	1
3756673	베네수엘라의 아이들은 음악으로 희망을 찾아갑니다.	1
8666040	액션 장면 도 이렇게 숨막히게 아름다울수 있을줄이야	1
10230822	아 진짜 꿀잼. 주원 좋아서 걍 보기 시작했는데 이 드라마는 진짜 대박인듯. 안보면 후희. 이 드라마 보고 있으면 시간 가는줄 몰라여. 주원 진짜 대박 연기 잘함	1
10254870	말이 필요없는 드라마...모든걸 다 갖춘 드라마..한마디로 퍼펙트한 드라마..	1
1140015	아름다운 영화	1
406010	푸하하하~ 코미디라는 장르에 아주 충실하군..	1
6590659	전문가라고 평점 매긴 사람들은 이런 영화는 싫어하나봐...	1
2065308	반전이 더 있을것만 같았지만.. 결국은...^^;	1
9548225	b급 감성 ㅋㅋㅋ 생각보다 꿀잼 ㅋㅋㅋㅋ	1
5315928	개봉은 17일인데	1
7347691	보고잡다.	1
8648548	못보신 분들은 꼭 보시길..	1
6672344	너무 감동,완전 조아요^^	1
9126894	정치와 로맨스의적절한조화	1
5174854	흠...이런게 어찌보면 사람사는 이야기들....	1
8493790	내가 몰랐던세계, 그세계를 봉만대는 노골적으로끄집어낸다. 재밌네	1
5094242	강추해여. 이 영화는 음 뭐랄까 우정을나눠주는 (?)그런영화같아요	1
7447684	밥먹다가 TV에서 해주길래 오랫만에 한번 더 봤는데... 숟가락 놓고 울었다... 너무 감동적이야. 이런 명작이 또 나올 수 있을까?	1
10182988	재밋어요. 몰입감이엄청나요	1
2564334	몸과 마음 모두를 일깨운 영화입니다.이 한편의 영화가 인생관을 바꿀수도	1
9384785	벌써 10년 전 영화가 됐네.... 참 풋풋했던 영화..	1
9988428	공감되는것도 있고 너무 재마있어욯ㅎ출연자들도 너무 좋고 ㅎㅎㅎ 학교 2015 후아유 홧팅!!^^	1
9448473	김민희의 감정연기 가 풍부하고 이선균역할 애타는남자의 심리를 잘표현한작품~~	1
6594713	미친년들과 종교의 만남. 평점 8.0	1
8059317	음악이 가져다 주는 인생의 이야기	1
10217575	미쳤다 진짜ㅋㅋ!ㅋㅋ1!ㅋㅋ!!	1
9139498	성룡이라는 배우를 다시 한 번 생각 하게 해준 영화가 아닐까 생각합니다.	1
9918762	왜 별점이 이러냐 알바생들인가 현실을 뒤덮으려하지마라 4대강은 잘못된정책이다.	1
8136217	아이들과 총쏘면서 온갖 장르를 다 할수있는 영화 어떤영화는 시간이 길어도 재밋어서 빨리간다면 이영화는 시간이 오래가는줄도 느끼면서 재밋게 볼수있다	1
8306210	맥어보이 눈빛연기... 헤어질때 진짜 눈물나네요...	1
5796528	ㅋㅋㅋㅋㅋ마지막에쩔름	1
9738298	한국영화추천해달라그러면 이거꼭추천해줄거에요영화가아니라 다큐멘터리보는거같은 연기와 상황들시간이 지난다고 점점 잊혀져가는 영화가 되지않기를	1
5101816	우와,우와,우와,우와!!! 나의, 지난, 찐한, 그때, 그, 사랑~~	1
9931084	한국영화전성기는 이영화가 시작한것이다	1
